application_id,outcome,monthly_income,effective_monthly_income,monthly_stable_income,monthly_gig_income,income_stability_score,income_regularity_score,has_verifiable_income,income_sources_count,income_trend,income_trend_pct,average_balance,minimum_balance,maximum_balance,days_in_overdraft,overdraft_frequency,overdraft_days_per_month,end_of_month_average,failed_payments_count,failed_payments_count_45d,bank_charges_count_90d,gambling_percentage,gambling_frequency,debt_collection_activity,new_credit_providers_90d,savings_activity,savings_behavior_score,has_gambling_concern,has_failed_payment_concern,has_new_credit_burst,flag_low_income_stability,flag_low_debt_management,flag_low_credit_activity,flag_no_savings,risk_flag_count,risk_tier,debt_to_income_ratio,essential_ratio,monthly_disposable,post_loan_disposable,disposable_ratio,max_affordable_amount,monthly_debt_payments,monthly_hcstc_payments,active_hcstc_count,active_hcstc_count_90d,monthly_essential_total,monthly_discretionary_total,error
RECORD_914688,2,3821.6216666666646,3821.6216666666646,10.433333333333334,0.0,88.4,60.0,1.0,1.0,stable,0.3,-440.1,-1271.59,1962.67,283.0,13.0,94.33,-440.1,12.0,2.0,3.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,61.5,16.0,907.77,661.17,23.8,1500.0,2351.8483333333334,533.5300000000001,54.0,14.0,496.4816666666667,65.525,
RECORD_914855,2,2672.153333333333,2672.1533333333327,45.93666666666667,0.0,72.0,60.0,1.0,1.0,increasing,26.2,177.39,-428.56,2078.05,6.0,6.0,2.0,177.39,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,FLAG,7.1,37.0,1571.85,1325.25,58.8,1500.0,189.17,86.47666666666667,2.0,0.0,788.4316666666666,122.70500000000001,
RECORD_914933,1,5214.091666666666,5214.091666666667,0.0,7.001666666666666,29.1,60.0,0.0,1.0,decreasing,-51.3,309.24,-1480.04,4176.44,44.0,34.0,14.67,309.24,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,FLAG,18.0,61.3,1331.06,1084.46,25.5,1500.0,940.2333333333332,25.0,1.0,0.0,2531.703333333333,411.1000000000002,
RECORD_915266,2,3799.91,3799.91,2025.5666666666666,0.0,79.9,60.0,1.0,1.0,decreasing,-22.6,238.64,-99.47,1672.52,26.0,18.0,8.67,238.64,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,23.1,53.0,1075.74,829.14,28.3,1500.0,879.0683333333333,251.23166666666665,7.0,5.0,1703.81,141.29166666666669,
RECORD_915285,2,8103.5216666666665,8103.521666666667,4555.193333333334,0.0,70.1,60.0,1.0,1.0,decreasing,-26.7,301.4,-1902.47,3900.79,132.0,37.0,44.0,301.4,3.0,1.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,16.0,97.1,-346.44,-593.04,-4.3,0.0,1298.1733333333334,477.825,8.0,5.0,7134.256666666665,17.535,
RECORD_915647,2,5079.39,5079.39,0.0,40.913333333333334,72.1,60.0,0.0,1.0,stable,-2.0,-3030.66,-3777.66,-1076.02,254.0,0.0,84.67,-3030.66,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,31.5,68.0,264.38,17.78,5.2,434.68,1601.1333333333332,153.35,3.0,2.0,2419.1133333333332,794.759999999999,
RECORD_916071,0,13923.12,13923.12,2187.189999999999,0.0,0.0,60.0,1.0,1.0,increasing,253.8,-836.9,-5927.35,5615.68,209.0,13.0,69.67,-836.9,0.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,FLAG,3.9,15.6,11374.09,11127.49,81.7,1500.0,541.72,125.78000000000002,15.0,1.0,1621.5916666666656,385.71666666666675,
RECORD_916115,2,1077.28,1077.28,0.0,0.0,50.0,80.0,0.0,0.0,stable,0.0,-16.97,-449.95,257.74,5.0,5.0,1.67,-16.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,FLAG,0.0,21.2,867.44,620.84,80.5,1500.0,0.0,0.0,0.0,0.0,188.86,20.98,
RECORD_916179,2,1847.66,1847.66,982.57,0.0,50.0,80.0,1.0,1.0,stable,0.0,353.57,-497.92,1623.19,2.0,2.0,0.67,353.57,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,18.5,27.0,1045.37,798.77,56.6,1500.0,341.32,184.92,3.0,3.0,379.53000000000003,81.44,
RECORD_916428,2,2923.001666666667,2923.0016666666666,48.083333333333336,0.0,36.3,60.0,1.0,1.0,decreasing,-53.4,490.37,-974.83,4257.39,4.0,4.0,1.33,490.37,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,WATCH,41.5,53.4,255.32,8.72,8.7,416.3,1213.185,564.42,8.0,2.0,1058.176666666667,396.3199999999999,
RECORD_916592,2,4246.09,4246.09,1950.0316666666668,0.0,92.2,60.0,1.0,1.0,decreasing,-10.2,41.18,-544.09,954.65,100.0,62.0,33.33,41.18,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,WATCH,27.3,27.2,1995.21,1748.61,47.0,1500.0,1160.1299999999999,45.275,2.0,2.0,657.8716666666668,432.87833333333333,
RECORD_916865,2,1483.0666666666666,1483.0666666666666,0.0,0.0,0.0,60.0,0.0,0.0,increasing,302.4,14.7,-1350.43,500.63,58.0,19.0,19.33,14.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,FLAG,0.8,24.5,1128.95,882.35,76.1,1500.0,11.888333333333334,0.0,0.0,0.0,205.87000000000003,136.35666666666665,
RECORD_916909,2,4372.816666666667,4372.816666666667,2920.1133333333332,9.668333333333333,80.4,60.0,1.0,2.0,stable,1.5,-474.13,-1362.81,1555.97,198.0,14.0,66.0,-474.13,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,23.3,74.8,359.64,113.04,8.2,627.81,1018.5049999999999,513.985,35.0,11.0,2743.056666666666,251.62000000000006,
RECORD_917110,0,457.0,457.0,0.0,0.0,50.0,50.0,0.0,0.0,stable,0.0,113.11,-261.14,630.01,3.0,2.0,1.0,113.11,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,FLAG,5.0,28.8,314.34,67.74,68.8,535.98,22.814999999999998,22.814999999999998,3.0,3.0,119.84,0.0,
RECORD_917370,2,3526.028333333333,3526.028333333333,0.0,0.0,34.6,40.0,0.0,0.0,decreasing,-18.5,-801.21,-1458.7,3621.85,238.0,12.0,79.33,-801.21,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,WATCH,43.2,32.2,954.79,708.19,27.1,1500.0,1524.9299999999996,422.64333333333326,8.0,3.0,899.9216666666651,146.385,
RECORD_917461,2,2036.0833333333333,2036.0833333333335,1732.9733333333334,0.0,55.6,40.0,1.0,1.0,stable,1.1,328.62,-452.42,3317.32,21.0,16.0,7.0,328.62,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,WATCH,33.9,51.0,374.98,128.38,18.4,658.92,690.1333333333333,447.1866666666667,4.0,1.0,680.1066666666667,290.86166666666674,
RECORD_917506,2,6775.235,6775.234999999999,2824.3733333333334,0.0,62.8,60.0,1.0,1.0,increasing,29.3,5085.98,-5813.8,23278.54,2.0,2.0,0.67,5085.98,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,7.6,33.6,4172.32,3925.72,61.6,1500.0,512.8783333333333,145.52666666666667,5.0,5.0,1862.801666666666,227.2333333333333,
RECORD_917693,2,3842.1166666666663,3842.1166666666663,3023.818333333333,0.0,81.7,60.0,1.0,1.0,decreasing,-18.7,255.42,-159.27,2251.49,17.0,16.0,5.67,255.42,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,23.6,59.6,852.17,605.57,22.2,1500.0,907.5250000000002,720.0316666666669,34.0,5.0,2074.9916666666663,7.428333333333334,
RECORD_917741,2,4060.403333333333,4060.4033333333327,1285.68,0.0,84.4,60.0,1.0,1.0,increasing,10.7,276.83,3.69,2980.37,0.0,0.0,0.0,276.83,0.0,0.0,0.0,0.0,0.0,38.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,19.6,54.9,1216.68,970.08,30.0,1500.0,794.7516666666667,317.8433333333333,7.0,4.0,1788.511666666665,260.4616666666667,
RECORD_917921,2,4287.956666666668,4287.956666666668,0.0,0.0,96.8,60.0,0.0,0.0,stable,2.9,507.39,-774.93,4057.28,12.0,10.0,4.0,507.39,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,5.3,71.9,1229.06,982.46,28.7,1500.0,228.94,22.35166666666667,2.0,2.0,2545.305,284.65333333333336,
RECORD_917980,2,4410.060000000001,4410.06,2675.323333333334,12.673333333333334,71.3,60.0,1.0,2.0,stable,1.9,252.95,-597.77,1254.04,11.0,11.0,3.67,252.95,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,20.0,75.3,472.51,225.91,10.7,856.67,881.395,106.89,6.0,2.0,2652.023333333333,404.13333333333316,
RECORD_918072,2,5092.191666666667,5092.191666666667,3124.686666666667,0.0,75.0,60.0,1.0,1.0,increasing,11.9,-113.21,-1341.16,2474.3,94.0,22.0,31.33,-113.21,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,22.5,80.8,-11.02,-257.62,-0.2,0.0,1144.0183333333339,534.0200000000007,97.0,30.0,1532.7716666666665,2426.418333333333,
RECORD_918337,2,6835.055,6835.055,0.0,0.8333333333333334,87.8,60.0,0.0,1.0,decreasing,-10.9,24.02,-739.55,968.0,58.0,53.0,19.33,24.02,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,21.1,96.3,-618.43,-865.03,-9.0,0.0,1443.9299999999996,435.7850000000001,5.0,3.0,5759.803333333333,249.75500000000005,
RECORD_918378,2,315.675,315.675,0.0,0.0,29.4,60.0,0.0,0.0,increasing,45.3,-23.0,-357.6,35.15,53.0,9.0,17.67,-23.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,FLAG,19.9,26.7,175.93,-70.67,55.7,255.32,62.778333333333336,0.0,0.0,0.0,74.13833333333334,2.8333333333333335,
RECORD_918384,2,3723.788333333334,3723.788333333334,0.0,0.0,41.3,60.0,0.0,0.0,decreasing,-20.6,-2181.31,-4500.0,-1726.32,63.0,0.0,21.0,-2181.31,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,FLAG,7.0,5.4,3278.1,3031.5,88.0,1500.0,261.0783333333334,140.21833333333336,6.0,1.0,181.27666666666667,3.3333333333333335,
RECORD_918408,2,2704.101666666666,2704.101666666666,2152.771666666666,0.0,82.1,60.0,1.0,1.0,increasing,21.0,-1732.12,-1980.1,-493.33,246.0,0.0,82.0,-1732.12,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,50.3,57.5,-88.46,-335.06,-3.3,0.0,1359.2066666666678,354.065,9.0,8.0,1226.8483333333331,206.5066666666667,
RECORD_918479,2,7343.286666666667,7343.286666666666,5768.348333333332,8.166666666666666,86.1,60.0,1.0,2.0,stable,-9.5,51.87,-2179.89,2909.76,170.0,22.0,56.67,51.87,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,24.4,56.5,1770.48,1523.88,24.1,1500.0,1791.408333333333,958.6099999999998,15.0,11.0,3661.413333333333,119.98166666666667,
RECORD_918572,2,4943.15666666667,4943.1566666666695,118.93166666666667,0.54,66.1,60.0,1.0,2.0,increasing,59.2,-1279.15,-2595.81,4388.6,314.0,4.0,104.67,-1279.15,0.0,0.0,0.0,0.7,3.0,0.0,48.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,20.0,38.3,2222.25,1975.65,45.0,1500.0,990.8449999999997,48.333333333333336,7.0,5.0,1624.6049999999993,105.46166666666667,
RECORD_918589,2,2540.6566666666663,2540.6566666666663,44.166666666666664,0.0,58.0,60.0,1.0,1.0,decreasing,-18.0,-267.89,-1027.54,1134.47,209.0,24.0,69.67,-267.89,0.0,0.0,0.0,0.0,0.0,3.0,31.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,39.7,76.9,-255.45,-502.05,-10.1,0.0,1007.7766666666666,122.54000000000003,6.0,3.0,1652.7749999999996,135.5533333333334,
RECORD_918855,2,7336.321666666667,7336.321666666667,792.5,8.536666666666667,36.3,40.0,1.0,2.0,increasing,98.6,-627.15,-3553.41,3216.55,275.0,20.0,91.67,-627.15,12.0,2.0,3.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,WATCH,46.0,61.7,-165.29,-411.89,-2.3,0.0,3374.4850000000006,791.8649999999999,27.0,8.0,3961.1116666666658,166.01333333333335,
RECORD_919000,2,6041.716666666664,6041.716666666665,18.82166666666667,0.0,73.4,60.0,1.0,1.0,increasing,50.6,265.28,-777.09,3354.98,11.0,11.0,3.67,265.28,0.0,0.0,0.0,0.0,0.0,23.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,7.8,41.4,3272.49,3025.89,54.2,1500.0,472.63,337.475,5.0,4.0,2075.33,221.26500000000001,
RECORD_919010,2,5568.666666666667,5568.666666666667,3526.3333333333335,0.0,55.0,60.0,1.0,1.0,increasing,103.6,23831.16,18450.0,30865.0,0.0,0.0,0.0,23831.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,FLAG,0.0,4.4,5345.2,5098.6,96.0,1500.0,0.0,0.0,0.0,0.0,223.4716666666666,0.0,
RECORD_919112,2,2618.0750000000003,2618.075,190.22000000000003,0.0,78.0,40.0,1.0,1.0,increasing,25.6,291.59,-200.0,2247.56,31.0,16.0,10.33,291.59,0.0,0.0,0.0,0.0,0.0,0.0,19.0,30.0,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CLEAN,48.2,69.0,-318.95,-565.55,-12.2,0.0,1262.5716666666663,362.7033333333334,15.0,8.0,1324.1916666666668,350.26333333333343,
RECORD_919152,2,9030.471666666666,9030.471666666668,8.333333333333334,0.0,25.9,60.0,1.0,1.0,decreasing,-38.1,-1572.84,-4094.24,4584.16,210.0,12.0,70.0,-1572.84,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,FLAG,7.3,49.4,4314.2,4067.6,47.8,1500.0,657.605,96.5,2.0,0.0,3997.7450000000003,60.92166666666667,
RECORD_919233,2,5722.69,5722.6900000000005,1864.8566666666666,13.483333333333334,78.2,60.0,1.0,2.0,decreasing,-13.2,393.76,-6301.24,4005.6,139.0,20.0,46.33,393.76,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,46.8,67.7,-541.55,-788.15,-9.5,0.0,2676.2166666666667,409.63999999999993,23.0,7.0,2886.3516666666656,701.6733333333327,
RECORD_919249,2,6018.983333333334,6018.983333333334,78.41333333333334,0.0,48.4,60.0,1.0,1.0,increasing,88.7,-640.36,-1456.24,5225.46,234.0,7.0,78.0,-640.36,0.0,0.0,0.0,0.3,1.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,WATCH,27.8,61.9,939.59,692.99,15.6,1500.0,1672.5183333333332,386.07166666666666,8.0,4.0,3174.1433333333343,232.73500000000018,
RECORD_919559,2,3708.453333333333,3708.453333333333,365.86833333333334,7.291666666666667,31.9,40.0,1.0,3.0,decreasing,-32.5,141.85,-6578.87,1234.72,39.0,38.0,13.0,141.85,0.0,0.0,0.0,0.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,WATCH,32.0,34.7,1334.85,1088.25,36.0,1500.0,1185.118333333333,96.13333333333334,2.0,1.0,977.7533333333334,210.73333333333335,
RECORD_919634,1,2642.773333333333,2642.7733333333335,1696.9883333333335,0.0,82.3,40.0,1.0,1.0,stable,7.8,-2503.57,-3232.34,-619.95,104.0,0.0,34.67,-2503.57,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,WATCH,8.2,71.2,705.03,458.43,26.7,1328.13,217.82166666666663,198.05999999999997,4.0,3.0,1608.38,111.53833333333334,
RECORD_919715,2,404.94166666666666,404.94166666666666,0.0,0.0,32.8,60.0,0.0,0.0,decreasing,-67.8,-86.17,-2500.0,154.91,38.0,10.0,12.67,-86.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,FLAG,37.4,60.7,28.84,-217.76,7.1,0.0,151.5,50.0,1.0,0.0,210.97833333333332,13.626666666666665,
RECORD_919765,2,4151.608333333333,4151.608333333333,3174.9799999999996,1.5533333333333335,89.1,60.0,1.0,2.0,stable,5.7,538.67,-958.96,3105.61,48.0,30.0,16.0,538.67,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,WATCH,16.3,17.1,2820.7,2574.1,67.9,1500.0,675.7483333333332,111.45666666666665,9.0,0.0,566.4850000000001,88.67666666666666,
RECORD_919837,2,1316.3533333333332,1316.3533333333332,0.0,0.0,41.4,40.0,0.0,0.0,increasing,69.8,97.53,-390.0,1020.0,24.0,18.0,8.0,97.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,FLAG,0.0,106.6,41.17,-205.43,3.1,0.0,0.0,0.0,0.0,0.0,1275.1866666666667,0.0,
RECORD_919889,2,2386.7,2386.7,1958.7,0.0,50.0,80.0,1.0,1.0,stable,0.0,-514.31,-1923.2,920.54,15.0,1.0,5.0,-514.31,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,FLAG,0.0,30.2,1723.98,1477.38,72.2,1500.0,0.0,0.0,3.0,3.0,573.21,89.50999999999999,
RECORD_919913,2,11157.058333333334,11157.058333333334,7650.4800000000005,80.59833333333331,45.0,60.0,1.0,2.0,decreasing,-17.2,51.62,-1521.07,15967.89,282.0,11.0,94.0,51.62,12.0,1.0,3.0,0.0,0.0,4.0,22.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,WATCH,21.0,89.4,-338.18,-584.78,-3.0,0.0,2347.1316666666667,302.34,14.0,7.0,8274.231666666663,873.8733333333331,
RECORD_920190,1,2997.191666666667,2997.1916666666666,3.3333333333333335,0.0,75.9,60.0,1.0,1.0,decreasing,-16.9,-413.82,-661.28,1064.91,244.0,4.0,81.33,-413.82,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,WATCH,11.4,66.7,806.62,560.02,26.9,1500.0,340.61833333333334,123.93999999999996,4.0,2.0,1501.4183333333333,348.535,
RECORD_920242,2,20394.141666666666,20394.141666666666,0.0,0.0,0.0,60.0,0.0,0.0,decreasing,-49.6,325.62,-917.41,20871.06,109.0,46.0,36.33,325.62,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,WATCH,8.6,19.6,14945.75,14699.15,73.3,1500.0,1752.9316666666668,443.7566666666667,5.0,2.0,3029.613333333334,665.8449999999998,
RECORD_920255,2,5967.585,5967.585000000001,3083.9583333333335,12.263333333333334,71.5,60.0,1.0,2.0,decreasing,-33.0,-500.67,-1260.42,1591.6,261.0,17.0,87.0,-500.67,12.0,1.0,3.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,57.7,48.9,-145.28,-391.88,-2.4,0.0,3441.6783333333324,341.27333333333326,10.0,9.0,2457.2816666666663,213.91,
RECORD_920364,2,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,stable,0.0,207.79,-24.71,956.18,1.0,1.0,0.33,207.79,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,FLAG,100.0,100.0,-36.29,-282.89,0.0,0.0,0.0,0.0,3.0,3.0,32.94,3.35,
RECORD_920373,2,3797.4583333333335,3797.4583333333335,2875.4033333333336,0.7400000000000001,58.9,40.0,1.0,2.0,increasing,16.7,68.49,-300.0,1275.41,29.0,21.0,9.67,68.49,0.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,FLAG,3.9,13.7,3175.04,2928.44,83.6,1500.0,149.51666666666668,30.0,1.0,1.0,464.3283333333334,8.57,
RECORD_920472,2,1985.596666666667,1985.5966666666668,314.61833333333334,1.4983333333333333,75.9,60.0,1.0,2.0,increasing,22.7,397.7,-227.91,2175.36,13.0,10.0,4.33,397.7,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,WATCH,43.3,48.1,244.3,-2.3,12.3,393.96,860.0416666666667,530.9816666666667,6.0,4.0,747.9133333333336,133.34,
RECORD_920509,2,4380.5250000000015,4380.5250000000015,0.0,0.0,89.6,60.0,0.0,0.0,stable,2.2,426.57,-996.95,2450.53,17.0,16.0,5.67,426.57,0.0,0.0,0.0,0.0,0.0,10.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,20.9,16.7,2786.59,2539.99,63.6,1500.0,917.1866666666667,187.21333333333337,8.0,2.0,549.6683333333334,127.08,
RECORD_920512,2,3093.978333333334,3093.9783333333335,1660.8999999999999,0.0,72.9,40.0,1.0,1.0,increasing,46.9,320.22,-158.7,2376.02,30.0,21.0,10.0,320.22,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,WATCH,11.2,50.2,1305.71,1059.11,42.2,1500.0,347.8666666666666,124.76666666666665,3.0,2.0,1117.8583333333331,322.5466666666667,
RECORD_920638,2,5154.216666666666,5154.216666666666,0.0,0.0,92.1,60.0,0.0,0.0,stable,-8.4,745.02,-699.96,4858.01,2.0,2.0,0.67,745.02,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,22.1,46.7,1803.28,1556.68,35.0,1500.0,1138.8766666666666,174.0683333333333,3.0,1.0,1949.0449999999996,263.0166666666667,
RECORD_920930,2,3344.71,3344.71,2324.71,0.0,0.0,60.0,1.0,1.0,stable,0.0,144.07,-159.55,1100.06,3.0,3.0,1.0,144.07,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,FLAG,2.6,50.4,1718.85,1472.25,51.4,1500.0,86.06666666666666,0.0,0.0,0.0,1449.505,90.28999999999999,
RECORD_920956,2,7.0,7.0,0.0,0.0,50.0,50.0,0.0,0.0,stable,0.0,-48.82,-305.22,766.21,20.0,1.0,6.67,-48.82,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,FLAG,16.7,48.4,2.75,-243.85,39.3,0.0,1.1666666666666667,1.1666666666666667,4.0,4.0,3.08,0.0,
RECORD_921003,2,2922.16,2922.1600000000003,619.785,0.0,61.8,60.0,1.0,1.0,stable,8.2,708.16,341.9,2152.42,0.0,0.0,0.0,708.16,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,30.3,18.3,1535.35,1288.75,52.5,1500.0,883.9849999999998,746.8983333333332,11.0,7.0,323.78000000000003,179.04666666666668,
RECORD_921118,2,4082.7516666666656,4082.751666666666,1343.91,0.0,62.7,60.0,1.0,1.0,increasing,43.2,-3347.89,-3915.34,1532.3,245.0,1.0,81.67,-3347.89,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,17.1,61.7,1079.82,833.22,26.4,1500.0,696.8666666666667,210.92499999999995,5.0,4.0,2111.8550000000005,194.20833333333348,
RECORD_921147,2,3824.1283333333326,3824.128333333333,2.3333333333333335,0.9699999999999999,66.7,60.0,1.0,2.0,increasing,19.0,-1282.12,-1878.6,1342.08,243.0,7.0,81.0,-1282.12,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,27.8,72.0,193.63,-52.97,5.1,291.23,1063.4899999999998,106.02499999999999,2.0,2.0,1857.4466666666672,709.5583333333325,
RECORD_921200,2,2302.411666666667,2302.411666666667,14.36,9.623333333333333,86.3,100.0,1.0,2.0,stable,0.2,460.04,-248.93,2269.96,15.0,8.0,5.0,460.04,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,FLAG,6.3,54.2,1006.72,760.12,43.7,1500.0,145.69333333333333,0.0,0.0,0.0,988.7333333333336,161.2616666666667,
RECORD_921239,2,904.22,904.22,904.22,0.0,50.0,50.0,1.0,1.0,stable,0.0,906.14,11.89,1619.4,0.0,0.0,0.0,906.14,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,WATCH,1.8,71.0,304.33,57.73,33.7,515.66,16.115,16.115,1.0,1.0,583.78,0.0,
